timestamp,turbidity_raw,pH,alkalinity_mgL,hardness_mgL,temperature_C,flow_rate_m3s,coagulant_dose_mgL,turbidity_after_coagulation,turbidity_after_sedimentation,turbidity_after_filtration,turbidity_final,compliance_flag,chemical_cost,energy_consumption_kWh,total_cost,scenario_type,season,rainfall_intensity_mm_hr,TSS_mgL,DOC_mgL,conductivity_uScm,mixing_intensity_G_s,flocculation_time_min
5/18/2020 8:00,18.746,7.356,106.42,134.21,30.0,1.5032,14.958,11.968047573997676,7.901403455774456,1.442,7.87818205834932,1,0.0097,0.3758,0.3855,normal,Summer,0.0,38.12,2.62,288.96,762.81,20.76
5/18/2020 9:00,26.858,7.304,106.81,130.13,28.93,1.5333,15.572,16.834051804519547,10.521320562213209,1.686,11.06418621476087,1,0.0103,0.3833,0.3936,normal,Summer,0.0,62.91,3.49,290.32,757.27,23.5
5/18/2020 10:00,23.172,7.304,106.96,130.9,30.0,1.5318,15.604,14.509805369073822,8.709589440918876,1.268,9.160362990146373,1,0.0103,0.383,0.3933,normal,Summer,0.0,50.81,3.72,289.13,727.48,25.52
5/18/2020 11:00,23.796,7.332,106.61,129.74,29.49,1.5191,5.0,20.481407007010674,11.640815492305503,6.281,12.111479328939408,1,0.0033,0.3798,0.383,under_dose,Summer,0.0,53.88,3.85,287.73,731.46,28.25
5/18/2020 12:00,22.115,7.412,106.34,129.2,28.61,1.5266,13.613,14.700273680320931,9.063597454896382,1.753,9.720943844899965,1,0.009,0.3817,0.3906,normal,Summer,0.0,60.59,4.59,291.19,793.75,24.18
5/18/2020 13:00,20.936,7.468,106.32,129.56,29.04,1.4909,5.0,18.01978219443501,10.955812805487978,4.603,11.764827781287718,1,0.0032,0.3727,0.3759,under_dose,Summer,0.0,45.83,3.47,298.24,792.82,24.88
5/18/2020 14:00,28.466,7.471,108.84,126.02,29.77,1.5257,16.7,17.24824488749446,11.155251712781638,1.697,12.024726113691244,1,0.011,0.3814,0.3924,normal,Summer,0.0,67.48,3.98,298.51,776.1,21.79
5/18/2020 15:00,26.772,7.437,109.8,130.31,29.35,1.5602,5.0,23.042873944851646,14.523333533423544,4.993,14.389293005123005,1,0.0034,0.39,0.3934,under_dose,Summer,0.0,67.9,4.75,301.89,779.93,23.08
5/18/2020 16:00,26.812,7.461,108.69,133.84,30.0,1.6143,5.0,23.077302263908653,14.217158049023356,5.296,14.092258007221746,1,0.0035,0.4036,0.4071,under_dose,Summer,0.0,56.05,3.37,304.84,818.37,24.22
5/18/2020 17:00,24.24,7.373,109.14,134.33,29.28,1.6108,5.0,20.8635613485434,13.092036717379541,5.532,12.34158545137347,1,0.0035,0.4027,0.4062,under_dose,Summer,0.0,48.9,3.37,308.37,765.64,23.3
5/18/2020 18:00,20.436,7.336,109.19,131.75,30.0,1.6145,5.0,17.589428206222482,10.866645495856083,5.409,11.772253443757672,1,0.0035,0.4036,0.4071,under_dose,Summer,0.0,44.19,3.99,305.1,753.41,24.08
5/18/2020 19:00,30.035,7.371,111.05,131.22,29.3,1.618,16.311,18.41256603679596,11.234993963041012,1.93,11.353748722175228,1,0.0114,0.4045,0.4159,normal,Summer,0.0,61.36,3.93,304.88,751.43,24.7
5/18/2020 20:00,25.836,7.418,112.35,131.75,30.0,1.6052,16.483,15.756907935116796,9.528419585363329,1.888,9.738788950198124,1,0.0114,0.4013,0.4127,normal,Summer,0.0,54.56,3.96,300.1,763.93,25.15
5/18/2020 21:00,25.122,7.485,112.29,130.43,29.38,1.6114,16.322,15.395633900460261,9.446874596423608,1.27,9.454834675738217,1,0.0114,0.4028,0.4142,normal,Summer,0.0,53.06,4.46,299.75,738.84,24.42
5/18/2020 22:00,23.881,7.479,112.3,132.21,30.0,1.6195,16.343,14.625888796688919,8.840939627411789,1.01,7.589630080149571,1,0.0114,0.4049,0.4163,normal,Summer,0.0,51.57,3.87,296.4,743.05,25.17
5/18/2020 23:00,19.668,7.545,111.2,132.56,29.37,1.5424,15.166,12.478572202554105,7.5504936826199955,1.389,7.904336772885943,1,0.0101,0.3856,0.3957,process_upset,Summer,0.0,38.44,4.48,297.03,715.8,25.12
5/19/2020 0:00,27.667,7.525,111.9,132.47,30.0,1.5121,5.0,23.813207583752074,14.328353941652187,6.016,14.52699199341679,1,0.0033,0.378,0.3813,under_dose,Summer,0.0,62.14,4.23,288.87,774.6,25.4
5/19/2020 1:00,22.169,7.501,113.09,134.08,29.06,1.5431,5.0,19.081035129367105,11.635897324143032,5.385,12.089399538646925,1,0.0033,0.3858,0.3891,under_dose,Summer,0.0,46.52,3.23,285.53,739.62,24.73
5/19/2020 2:00,26.18,7.516,113.24,130.68,29.61,1.551,5.0,22.533334822808012,13.890369530523735,6.142,13.441170843959165,1,0.0034,0.3877,0.3911,under_dose,Summer,0.0,56.1,4.53,283.31,759.1,24.19
5/19/2020 3:00,26.74,7.573,113.54,129.16,30.0,1.4955,16.955,16.07894370609692,9.678535240163383,1.417,9.971772929876465,1,0.011,0.3739,0.3848,normal,Summer,0.0,62.02,3.54,285.03,764.9,25.38
5/19/2020 4:00,25.649,7.619,113.25,128.99,28.97,1.4655,16.384,15.689388380529715,9.837332476263086,4.531,10.13228365592566,1,0.0104,0.3664,0.3767,process_upset,Summer,0.0,57.94,5.01,278.79,712.76,23.34
5/19/2020 5:00,25.988,7.668,114.16,127.56,30.0,1.4678,5.0,22.368078891334402,13.081969302851741,6.195,13.456674755958051,1,0.0032,0.367,0.3701,under_dose,Summer,0.0,62.93,3.8,279.71,772.56,26.82
5/19/2020 6:00,28.178,7.691,112.85,124.79,30.0,1.4426,5.0,24.25302935970528,13.427992648350559,6.231,12.937796705776988,1,0.0031,0.3607,0.3638,under_dose,Summer,0.0,68.25,5.06,278.09,726.49,29.56
5/19/2020 7:00,22.832,7.735,111.77,122.53,29.01,1.4601,5.0,19.65168451773692,11.324438173499361,5.111,11.78707753357395,1,0.0032,0.365,0.3682,under_dose,Summer,0.0,48.34,3.77,278.78,693.22,27.56
5/19/2020 8:00,59.288,7.732,112.74,122.6,29.95,1.4732,5.231,50.677241521933105,28.413856316424578,13.729,28.241384534812283,0,0.0033,0.3683,0.3716,storm_event,Summer,0.0,131.2,6.24,279.97,723.3,28.93
5/19/2020 9:00,50.809,7.743,111.36,123.21,29.94,1.4898,28.205,21.80029505304583,12.89866095764411,0.787,12.31703453630191,1,0.0182,0.3724,0.3906,normal,Summer,0.0,113.49,6.47,283.52,720.35,26.24
5/19/2020 10:00,39.491,7.877,110.77,127.89,28.82,1.4921,5.0,33.99021869700196,20.074950575644973,8.469,19.454046171161135,1,0.0032,0.373,0.3763,under_dose,Summer,0.0,83.92,6.13,288.13,832.49,26.33
5/19/2020 11:00,39.993,7.914,110.54,130.12,29.07,1.4904,5.0,34.42229410116734,20.45248597764673,8.624,19.848755280334448,1,0.0032,0.3726,0.3758,under_dose,Summer,0.0,83.24,5.71,284.16,739.39,26.03
5/19/2020 12:00,39.57,7.906,111.06,127.97,27.93,1.5424,22.099,20.391155550578347,10.342909943908296,0.59,10.356088001770546,1,0.0147,0.3856,0.4003,normal,Summer,0.0,90.88,4.76,287.09,762.21,33.94
5/19/2020 13:00,37.136,7.938,111.26,130.51,29.69,1.5149,19.565,20.64837966065681,12.928534554806445,2.012,13.06846025113695,1,0.0128,0.3787,0.3915,normal,Summer,0.0,87.48,5.28,281.13,720.63,23.41
5/19/2020 14:00,36.215,7.877,108.23,130.67,29.96,1.4293,19.531,20.15683421018661,12.02687101495099,1.741,12.09798292334811,1,0.0121,0.3573,0.3694,normal,Summer,0.0,75.63,3.46,282.54,773.02,25.82
5/19/2020 15:00,25.88,7.853,108.86,130.43,30.0,1.3779,15.496,16.258087375739446,9.525671999308914,1.908,9.856279806396232,1,0.0092,0.3445,0.3537,normal,Summer,0.0,58.16,4.72,283.61,711.12,26.73
5/19/2020 16:00,32.74,7.836,108.7,129.13,30.0,1.3538,5.0,28.179579148156396,16.99633226978632,7.976,17.095835486314687,1,0.0029,0.3384,0.3414,under_dose,Summer,0.0,68.85,4.76,284.36,686.94,25.28
5/19/2020 17:00,28.366,7.794,109.82,126.01,30.0,1.4134,5.0,24.41484245927319,13.982286029660239,6.917,15.234204573867865,1,0.0031,0.3534,0.3564,under_dose,Summer,0.0,59.56,3.43,280.13,696.17,27.87
5/19/2020 18:00,71.676,7.876,108.9,126.1,29.74,1.4415,6.519,58.943889356635474,31.13666188163148,12.802,30.93453732179794,0,0.0041,0.3604,0.3644,storm_event,Summer,0.0,155.81,7.81,279.94,796.87,31.91
5/19/2020 19:00,56.251,7.892,110.53,123.59,29.58,1.4061,30.213,22.72427687111639,12.882036463577826,1.213,12.56461588165326,1,0.0184,0.3515,0.3699,normal,Summer,0.0,127.51,6.62,277.2,694.64,28.38
5/19/2020 20:00,47.84,7.914,109.41,123.09,30.0,1.3796,5.0,41.17626959217477,23.19790817281703,11.702,22.231044368992833,0,0.003,0.3449,0.3479,under_dose,Summer,0.0,107.48,6.67,275.84,759.63,28.69
5/19/2020 21:00,39.454,7.9,109.0,125.49,30.0,1.393,23.023,19.775532402925723,11.14114972762906,2.019,11.90276699280033,1,0.0139,0.3483,0.3621,normal,Summer,0.0,91.35,5.37,284.65,702.83,28.69
5/19/2020 22:00,40.015,7.835,110.31,127.62,28.54,1.3883,5.0,34.44122967664869,19.329924431421937,9.933,18.86179197118627,1,0.003,0.3471,0.3501,under_dose,Summer,0.0,88.47,5.54,285.79,701.05,28.88
5/19/2020 23:00,36.161,7.825,112.62,127.2,28.75,1.3526,5.0,31.124061135506516,18.141120094718364,8.72,18.20680843417721,1,0.0029,0.3381,0.3411,under_dose,Summer,0.0,72.68,5.34,290.43,725.44,26.99
5/20/2020 0:00,29.756,7.797,111.48,129.27,28.94,1.3162,5.0,25.61122654650402,14.177139774476704,7.689,15.24985446037971,1,0.0028,0.329,0.3319,under_dose,Summer,0.0,71.73,4.57,300.27,684.48,29.57
5/20/2020 1:00,25.604,7.74,114.01,129.87,28.88,1.2916,5.0,22.03756702838718,12.505250414509193,5.858,12.0042302578017,1,0.0028,0.3229,0.3257,under_dose,Summer,0.0,60.86,4.29,296.17,719.66,28.33
5/20/2020 2:00,30.621,7.774,111.67,132.93,28.33,1.261,5.0,26.355738946111693,15.383354497872023,7.461,16.03625500829407,1,0.0027,0.3152,0.318,under_dose,Summer,0.0,56.36,4.49,290.63,676.14,26.92
5/20/2020 3:00,30.05,7.755,112.46,130.62,29.7,1.238,17.88,17.57474030114363,10.060960738747585,1.037,10.259243766442774,1,0.0096,0.3095,0.3191,normal,Summer,0.0,64.74,5.05,297.56,733.29,27.89
5/20/2020 4:00,25.468,7.661,114.26,130.43,28.52,1.245,15.849,15.830726427852342,9.848830943043025,1.12,9.791178958868384,1,0.0085,0.3112,0.3198,normal,Summer,0.0,55.48,2.92,291.31,740.04,23.73
5/20/2020 5:00,24.126,7.658,113.26,129.52,30.0,1.2528,13.725,15.983230792297235,10.516443682297233,2.514,10.910830896407296,1,0.0074,0.3132,0.3206,normal,Summer,0.0,56.05,3.95,286.58,694.51,20.93
5/20/2020 6:00,28.154,7.655,114.52,130.39,30.0,1.1947,5.0,24.23237236827108,13.908350851251601,6.687,14.042892490932733,1,0.0026,0.2987,0.3013,under_dose,Summer,0.0,66.32,5.22,289.29,734.55,27.76
5/20/2020 7:00,30.674,7.69,114.04,131.14,28.99,1.1958,5.0,26.40135646886222,14.561999916356873,7.808,13.944014816213693,1,0.0026,0.299,0.3015,under_dose,Summer,0.0,69.98,4.42,286.23,666.09,29.75
5/20/2020 8:00,24.608,7.692,113.32,131.17,29.55,1.1784,14.88,15.747342066111212,9.570367378856004,2.063,8.989192053121116,1,0.0076,0.2946,0.3022,normal,Summer,0.0,53.81,3.45,287.71,667.77,24.9
5/20/2020 9:00,23.479,7.658,111.99,135.7,29.88,1.1914,5.0,20.20856257848393,11.251555712159098,5.639,11.080758937341225,1,0.0026,0.2978,0.3004,under_dose,Summer,0.0,45.25,3.52,290.3,703.55,29.28
5/20/2020 10:00,26.186,7.679,111.96,133.43,30.0,1.2222,17.118,15.669010634292084,9.309961135640535,1.884,9.664896442906983,1,0.009,0.3055,0.3146,normal,Summer,0.0,68.21,4.7,280.96,712.25,26.03
5/20/2020 11:00,79.215,7.643,112.14,131.75,29.68,1.2415,39.33,24.343519508525926,13.537527921121153,0.01,13.755438278707448,1,0.0211,0.3104,0.3315,storm_event,Summer,0.0,182.16,8.7,289.52,695.04,29.34
5/20/2020 12:00,68.486,7.676,110.98,133.73,29.26,1.2061,5.063,58.83514290461653,31.795963406224708,18.022,31.876912358381837,0,0.0026,0.3015,0.3042,under_dose,Summer,0.0,156.26,8.18,301.16,717.63,30.77
5/20/2020 13:00,71.59,7.73,112.45,134.54,30.0,1.2132,35.587,24.614738742648505,13.987238796647466,0.819,13.093561038130336,1,0.0187,0.3033,0.3219,storm_event,Summer,0.0,165.11,8.68,300.61,715.34,28.26
5/20/2020 14:00,59.352,7.601,111.88,132.86,29.13,1.2465,6.509,48.82369844657624,25.71349159360802,10.42,25.388218271954404,0,0.0035,0.3116,0.3151,under_dose,Summer,0.0,125.57,6.95,304.65,730.35,32.06
5/20/2020 15:00,47.635,7.562,111.89,135.52,29.3,1.2336,5.0,40.99982445700763,22.804725771411576,11.249,22.958360449377015,0,0.0027,0.3084,0.3111,under_dose,Summer,0.0,108.41,6.02,316.95,766.86,29.33
5/20/2020 16:00,38.478,7.584,112.16,135.65,30.0,1.1483,22.368,19.669056196911743,11.712382897022097,1.046,11.524735475885128,1,0.0111,0.2871,0.2982,normal,Summer,0.0,88.71,4.28,318.48,683.89,25.92
5/20/2020 17:00,42.419,7.587,115.19,135.81,30.0,1.1745,5.0,36.51037165197452,20.88427273688877,10.212,21.904446419467156,0,0.0025,0.2936,0.2962,under_dose,Summer,0.0,83.97,5.35,311.86,687.11,27.93
5/20/2020 18:00,39.489,7.65,116.5,134.66,29.07,1.1406,5.0,33.988497281049106,18.43815487496397,8.584,18.946458830608982,1,0.0025,0.2852,0.2876,under_dose,Summer,0.0,89.44,4.75,313.44,687.37,30.58
5/20/2020 19:00,33.178,7.71,117.33,135.59,30.0,1.1849,5.0,28.556569241830566,16.429639753540958,9.246,16.124933745019064,1,0.0026,0.2962,0.2988,under_dose,Summer,0.0,69.09,3.73,308.64,658.82,27.64
5/20/2020 20:00,32.249,7.752,116.9,133.26,29.02,1.177,18.928,18.277065728537963,10.602046356747108,1.534,10.454805377960843,1,0.0096,0.2942,0.3039,normal,Summer,0.0,73.5,4.75,307.93,734.33,27.23
5/20/2020 21:00,29.952,7.662,117.29,131.72,29.09,1.2109,5.0,25.779925309883332,15.62068660599256,6.666,16.267842166227528,1,0.0026,0.3027,0.3053,under_dose,Summer,0.0,69.94,3.84,314.12,735.34,25.05
5/20/2020 22:00,30.68,7.651,117.78,133.53,29.18,1.1835,18.753,17.47936384920474,9.5564945074657,1.237,9.206954345078668,1,0.0096,0.2959,0.3055,normal,Summer,0.0,67.51,4.68,320.58,711.82,30.19
5/20/2020 23:00,25.551,7.68,117.77,128.33,29.71,1.1763,13.718,16.930833970026388,10.24240499498639,2.356,10.46243704448783,1,0.007,0.2941,0.301,normal,Summer,0.0,61.29,3.61,313.69,691.81,25.13
5/21/2020 0:00,24.271,7.675,118.73,127.2,30.0,1.1936,15.273,15.349643085764017,9.198976446230768,1.851,9.645686088252935,1,0.0079,0.2984,0.3063,normal,Summer,0.0,58.53,4.55,316.48,682.92,25.6
5/21/2020 1:00,28.708,7.665,121.87,128.4,29.54,1.2327,5.0,24.709204587210557,15.714373916158884,6.028,16.003703870024644,1,0.0027,0.3082,0.3108,under_dose,Summer,0.0,58.3,4.41,315.04,734.75,22.63
5/21/2020 2:00,28.56,7.724,120.75,131.35,30.0,1.2482,5.0,24.58181980669965,14.696467186778374,6.751,15.402238468369537,1,0.0027,0.3121,0.3148,under_dose,Summer,0.0,54.19,4.69,310.44,668.37,25.72
5/21/2020 3:00,24.643,7.737,121.16,131.72,30.0,1.2597,16.074,15.214864604627266,9.208001962051583,1.726,9.004203628209375,1,0.0087,0.3149,0.3237,normal,Summer,0.0,47.7,3.87,311.74,715.86,25.11
5/21/2020 4:00,23.711,7.72,121.55,133.42,30.0,1.2724,16.349,14.519158823967066,8.910845011026165,1.959,9.058076931203768,1,0.009,0.3181,0.3271,normal,Summer,0.0,61.72,4.14,314.42,728.26,24.41
5/21/2020 5:00,28.342,7.656,121.3,134.73,30.0,1.2386,5.0,24.394185467838987,14.309802664089755,7.879,14.326839822257629,1,0.0027,0.3097,0.3123,under_dose,Summer,0.0,56.68,4.23,320.73,708.5,26.67
5/21/2020 6:00,23.579,7.739,120.63,133.37,30.0,1.2682,16.643,14.311544015243896,8.540900826112859,1.031,8.663206306132151,1,0.0091,0.3171,0.3262,normal,Summer,0.0,50.46,3.93,323.36,710.04,25.81
5/21/2020 7:00,25.366,7.749,119.9,132.64,30.0,1.2003,5.0,21.832718529998015,12.73061464566456,5.853,12.202975048910552,1,0.0026,0.3001,0.3027,under_dose,Summer,0.0,56.28,4.29,322.18,673.48,26.97
5/21/2020 8:00,24.989,7.721,122.14,132.89,30.0,1.2174,5.0,21.50823162288577,12.226866810519597,5.481,11.653852181227858,1,0.0026,0.3043,0.307,under_dose,Summer,0.0,49.93,3.41,321.25,726.32,28.24
5/21/2020 9:00,21.443,7.763,122.29,136.9,30.0,1.1628,15.723,13.379293515676592,7.881421269746038,2.608,7.6155891045838775,1,0.0079,0.2907,0.2986,normal,Summer,0.0,45.91,4.08,328.27,681.45,26.46
5/21/2020 10:00,25.531,7.678,123.29,137.71,29.8,1.167,18.364,14.716560143533528,8.658776233766268,1.622,8.432840721370933,1,0.0093,0.2917,0.301,normal,Summer,0.0,45.72,3.57,326.11,639.37,26.52
5/21/2020 11:00,25.257,7.762,123.0,137.48,29.58,1.1588,11.314,17.98761283252647,10.764819302458275,3.846,10.743083043942322,1,0.0057,0.2897,0.2954,under_dose,Summer,0.0,61.38,3.21,324.17,673.18,25.67
5/21/2020 12:00,25.89,7.787,123.42,134.85,30.0,1.1496,5.0,22.283729509644747,13.44028840759828,6.03,13.364556227269418,1,0.0025,0.2874,0.2899,under_dose,Summer,0.0,60.14,4.9,324.09,687.47,25.28
5/21/2020 13:00,25.365,7.891,123.92,134.09,30.0,1.1638,6.637,20.785596503016855,11.366384497184937,5.555,11.691359761549187,1,0.0033,0.2909,0.2943,under_dose,Summer,0.0,63.28,3.68,323.87,680.15,30.18
5/21/2020 14:00,30.287,7.915,123.66,133.37,29.41,1.1644,14.143,19.81478898927428,11.487144925300274,2.181,10.905510421133425,1,0.0071,0.2911,0.2982,normal,Summer,0.0,64.79,5.73,322.05,712.53,27.26
5/21/2020 15:00,27.835,7.919,123.9,134.73,29.26,1.1826,5.0,23.957806523791486,13.93347504682266,6.528,14.223344769646348,1,0.0026,0.2957,0.2982,under_dose,Summer,0.0,59.55,4.57,328.07,678.09,27.1
5/21/2020 16:00,25.013,7.88,125.17,133.59,29.83,1.2059,18.586,14.322270303522942,7.971045707991367,0.933,8.06290897570898,1,0.0097,0.3015,0.3112,normal,Summer,0.0,56.37,4.71,329.57,677.99,29.3
5/21/2020 17:00,25.231,7.85,124.03,133.82,30.0,1.125,17.749,14.814455057976906,9.099353774611432,2.397,9.024106920141314,1,0.0086,0.2813,0.2899,normal,Summer,0.0,53.3,3.69,337.8,650.61,24.37
5/21/2020 18:00,29.308,7.781,124.23,134.24,29.02,1.1776,5.0,25.225629373065594,14.13791953449411,8.521,14.100351595825313,1,0.0025,0.2944,0.2969,under_dose,Summer,0.0,61.07,3.68,345.68,649.32,28.95
5/21/2020 19:00,27.053,7.875,124.78,134.67,29.28,1.1466,5.0,23.28473288622709,13.680861766985876,8.183,13.556058179094435,1,0.0025,0.2866,0.2891,under_dose,Summer,0.0,49.94,3.57,348.33,678.3,26.59
5/21/2020 20:00,21.818,7.874,125.56,133.43,29.69,1.1607,5.0,18.778926629641912,11.312805533817384,5.779,11.220318851671484,1,0.0025,0.2902,0.2927,under_dose,Summer,0.0,57.34,4.31,347.07,705.5,25.34
5/21/2020 21:00,27.258,7.91,126.49,132.41,30.0,1.1911,5.0,23.461178021394225,13.748738246420443,6.929,13.630467742772591,1,0.0026,0.2978,0.3004,under_dose,Summer,0.0,55.73,4.0,340.0,674.99,26.72
5/21/2020 22:00,27.989,7.953,127.18,133.11,27.85,1.2146,20.408,15.173820021159019,8.67609528798264,1.741,8.589376933773046,1,0.0107,0.3037,0.3144,normal,Summer,0.0,60.91,4.12,336.71,655.38,27.95
5/21/2020 23:00,28.925,7.933,128.34,131.96,29.32,1.2457,19.517,16.106070861826957,9.372653742613043,3.048,10.190133087838525,1,0.0105,0.3114,0.3219,process_upset,Summer,0.0,61.55,3.57,344.07,699.58,27.07
5/22/2020 0:00,23.901,7.884,127.89,128.57,29.48,1.2119,5.0,20.571781344535307,12.375519644728385,5.613,13.089489812984201,1,0.0026,0.303,0.3056,under_dose,Summer,0.0,51.84,3.58,342.11,654.04,25.41
5/22/2020 1:00,23.717,7.841,129.31,129.01,29.19,1.2121,5.0,20.413411076873096,11.383809089589437,7.182,11.20152367277625,1,0.0026,0.303,0.3056,under_dose,Summer,0.0,48.23,3.79,338.21,696.53,29.2
5/22/2020 2:00,22.548,7.756,129.39,125.16,30.0,1.2373,15.917,13.987112503798231,8.342278414262578,1.339,8.121151551867001,1,0.0085,0.3093,0.3178,normal,Summer,0.0,47.8,3.79,343.84,701.82,25.84
5/22/2020 3:00,25.672,7.695,130.22,124.92,28.83,1.2297,17.209,15.319567055182741,9.785785796009316,1.769,11.100663636833143,1,0.0091,0.3074,0.3166,normal,Summer,0.0,65.95,4.22,344.34,662.22,22.41
5/22/2020 4:00,26.734,7.718,128.86,122.85,30.0,1.258,5.0,23.010167041747497,13.917348612851853,6.388,13.65311449346256,1,0.0027,0.3145,0.3172,under_dose,Summer,0.0,62.49,3.88,343.97,689.28,25.14
5/22/2020 5:00,23.618,7.765,129.48,122.36,28.59,1.2721,12.552,16.207095386629558,9.784985638869864,2.032,9.312953731324304,1,0.0069,0.318,0.3249,normal,Summer,0.0,45.74,3.52,347.69,742.13,25.23
5/22/2020 6:00,24.546,7.76,129.58,125.86,29.46,1.2767,14.819,15.736437893158175,9.459115768882416,2.349,8.602585510333311,1,0.0082,0.3192,0.3273,normal,Summer,0.0,51.5,4.75,341.58,739.39,25.45
5/22/2020 7:00,19.766,7.801,129.23,127.15,29.06,1.3104,14.129,12.937024153637353,7.72215360841625,2.129,7.427774681119673,1,0.008,0.3276,0.3356,normal,Summer,0.0,37.34,3.08,339.58,743.64,25.8
5/22/2020 8:00,28.674,7.842,130.48,126.05,29.5,1.2548,18.326,16.547098824180967,9.829723335250387,0.543,9.794385793475879,1,0.0099,0.3137,0.3236,normal,Summer,0.0,55.54,3.82,345.49,722.7,26.04
5/22/2020 9:00,20.988,7.82,130.65,123.43,29.92,1.2056,12.879,14.261745970632521,8.622549838156148,1.435,9.622641677886257,1,0.0067,0.3014,0.3081,normal,Summer,0.0,50.96,4.03,347.27,655.92,25.16
5/22/2020 10:00,25.837,7.868,130.8,119.72,30.0,1.2279,17.323,15.365389930553683,9.768057009093686,2.37,10.017025984030784,1,0.0092,0.307,0.3162,normal,Summer,0.0,55.89,3.02,350.66,697.16,22.65
5/22/2020 11:00,25.495,7.852,129.32,117.08,29.56,1.2282,19.515,14.197023848505241,8.481033814896216,1.421,8.601185355444347,1,0.0104,0.307,0.3174,normal,Summer,0.0,62.71,3.69,357.02,695.78,25.76
5/22/2020 12:00,25.014,7.824,128.59,115.34,30.0,1.2261,5.0,21.529749322296396,12.161018948407575,6.03,12.79255269952513,1,0.0026,0.3065,0.3092,under_dose,Summer,0.0,50.61,4.41,361.88,682.51,28.56
5/22/2020 13:00,25.072,7.822,128.73,112.97,30.0,1.2239,5.0,21.57967038492905,12.803923989357061,5.441,12.620469504496524,1,0.0026,0.306,0.3086,under_dose,Summer,0.0,60.71,5.07,359.82,708.56,26.1
5/22/2020 14:00,22.37,7.745,128.01,113.89,28.69,1.264,5.0,19.254037432628543,11.81205683499645,4.616,11.591641263503982,1,0.0027,0.316,0.3187,under_dose,Summer,0.0,49.34,3.09,360.03,759.63,24.43
5/22/2020 15:00,100.826,7.738,129.42,113.79,29.9,1.2524,5.0,86.78174243103287,44.61170456929558,25.135,45.060302450856874,0,0.0027,0.3131,0.3158,storm_event,Summer,0.0,221.61,9.95,350.62,776.84,33.27
5/22/2020 16:00,81.083,7.618,129.08,117.03,28.84,1.2632,36.911,26.793071323671253,14.164563556304248,0.356,14.898071058724097,1,0.0201,0.3158,0.3359,normal,Summer,0.0,183.42,8.33,358.33,721.42,31.87
5/22/2020 17:00,68.179,7.649,128.07,114.97,30.0,1.2746,33.337,25.07889358960004,14.265251278461236,0.66,15.649246897611508,1,0.0184,0.3186,0.337,normal,Summer,0.0,151.4,7.16,360.33,748.44,28.21
5/22/2020 18:00,57.528,7.581,126.92,114.33,28.14,1.3093,29.164,23.983156843868684,13.236150834885024,0.802,13.262701199920308,1,0.0165,0.3273,0.3438,normal,Summer,0.0,127.8,6.68,355.32,711.84,29.72
5/22/2020 19:00,90.644,7.58,126.75,110.91,28.74,1.3187,44.98,23.512677561087216,12.121003162179054,0.014,12.34950994944981,1,0.0256,0.3297,0.3553,storm_event,Summer,0.0,202.76,8.92,347.14,755.11,33.13
5/22/2020 20:00,74.056,7.652,127.57,111.11,29.98,1.3326,7.835,58.54358758754556,32.44581813343461,11.553,32.392952086751585,0,0.0045,0.3332,0.3377,under_dose,Summer,0.0,150.78,7.7,344.56,769.26,29.51
5/22/2020 21:00,70.9,7.653,126.59,107.38,29.69,1.2965,5.0,61.0241955285366,36.17869586370122,16.434,36.208153335533126,0,0.0028,0.3241,0.3269,under_dose,Summer,0.0,159.05,8.08,343.68,742.91,26.14
5/22/2020 22:00,56.684,7.555,125.51,105.21,30.0,1.2626,25.496,26.380153971895098,15.360695151623844,0.742,15.681220571279738,1,0.0139,0.3156,0.3296,normal,Summer,0.0,122.04,6.07,343.81,746.5,27.04
5/22/2020 23:00,50.543,7.56,124.91,105.17,30.0,1.2378,29.938,20.587507485991942,11.36211367723172,0.76,11.559018436445541,1,0.016,0.3094,0.3255,normal,Summer,0.0,105.5,6.21,336.66,671.48,29.72
5/23/2020 0:00,50.26,7.546,124.81,99.22,30.0,1.2325,27.26,22.184847973029157,12.38405220198986,1.135,12.493127073902768,1,0.0145,0.3081,0.3227,normal,Summer,0.0,107.63,6.39,332.29,722.9,29.15
5/23/2020 1:00,39.526,7.592,123.73,97.94,30.0,1.2119,5.0,34.02034347617684,20.181345410995927,9.857,20.74722973923036,1,0.0026,0.303,0.3056,under_dose,Summer,0.0,83.08,4.6,333.6,662.0,26.11
5/23/2020 2:00,37.835,7.585,123.84,97.04,28.53,1.2119,21.053,20.118596777823218,11.127779061599336,2.709,10.638439092551385,1,0.011,0.303,0.314,normal,Summer,0.0,91.1,5.71,346.15,716.18,29.61
5/23/2020 3:00,57.992,7.639,125.37,98.85,30.0,1.2059,5.0,49.91417696884195,26.209057837238312,14.085,25.953293342837483,0,0.0026,0.3015,0.3041,storm_event,Summer,0.0,123.29,7.12,347.68,703.39,32.21
5/23/2020 4:00,52.677,7.658,125.33,100.05,29.18,1.143,29.617,21.664368960893928,12.546841086573105,0.337,12.707496942425632,1,0.0146,0.2858,0.3004,normal,Summer,0.0,118.52,5.5,349.56,667.18,27.31
5/23/2020 5:00,42.582,7.698,124.9,100.07,30.0,1.1349,12.115,29.60613575209908,16.739674639660134,6.499,17.280872839944017,1,0.0059,0.2837,0.2897,under_dose,Summer,0.0,96.51,6.36,342.91,666.82,28.51
